date,county,state,fips,cases,deaths,cured
2020-07-16,Cook,Georgia,13075,271,4,267
2020-07-16,Cook,Illinois,17031,97214,4750,92464
2020-07-16,Cook,Minnesota,27031,1,0,1
2020-07-16,McCook,South Dakota,46087,19,1,18
2020-07-16,Cooke,Texas,48097,107,0,107
2020-07-17,Cook,Georgia,13075,278,4,274
2020-07-17,Cook,Illinois,17031,97790,4765,93025
2020-07-17,Cook,Minnesota,27031,1,0,1
2020-07-17,McCook,South Dakota,46087,21,1,20
2020-07-17,Cooke,Texas,48097,120,0,120
2020-07-18,Cook,Georgia,13075,284,4,280
2020-07-18,Cook,Illinois,17031,98292,4774,93518
2020-07-18,Cook,Minnesota,27031,1,0,1
2020-07-18,McCook,South Dakota,46087,21,1,20
2020-07-18,Cooke,Texas,48097,120,0,120
2020-07-19,Cook,Georgia,13075,289,4,285
2020-07-19,Cook,Illinois,17031,98670,4776,93894
2020-07-19,Cook,Minnesota,27031,1,0,1
2020-07-19,McCook,South Dakota,46087,21,1,20
2020-07-19,Cooke,Texas,48097,120,0,120
2020-07-20,Cook,Georgia,13075,295,4,291
2020-07-20,Cook,Illinois,17031,99052,4777,94275
2020-07-20,Cook,Minnesota,27031,1,0,1
2020-07-20,McCook,South Dakota,46087,21,1,20
2020-07-20,Cooke,Texas,48097,120,0,120
2020-07-21,Cook,Georgia,13075,298,5,293
2020-07-21,Cook,Illinois,17031,99464,4788,94676
2020-07-21,Cook,Minnesota,27031,2,0,2
2020-07-21,McCook,South Dakota,46087,21,1,20
2020-07-21,Cooke,Texas,48097,153,0,153
2020-07-22,Cook,Georgia,13075,301,5,296
2020-07-22,Cook,Illinois,17031,100124,4801,95323
2020-07-22,Cook,Minnesota,27031,2,0,2
2020-07-22,McCook,South Dakota,46087,21,1,20
2020-07-22,Cooke,Texas,48097,156,0,156
2020-07-23,Cook,Georgia,13075,312,5,307
2020-07-23,Cook,Illinois,17031,100795,4810,95985
2020-07-23,Cook,Minnesota,27031,2,0,2
2020-07-23,McCook,South Dakota,46087,22,1,21
2020-07-23,Cooke,Texas,48097,166,0,166
2020-07-24,Cook,Georgia,13075,329,5,324
2020-07-24,Cook,Illinois,17031,101420,4822,96598
2020-07-24,Cook,Minnesota,27031,2,0,2
2020-07-24,McCook,South Dakota,46087,23,1,22
2020-07-24,Cooke,Texas,48097,169,0,169
2020-07-25,Cook,Georgia,13075,334,5,329
2020-07-25,Cook,Illinois,17031,101955,4829,97126
2020-07-25,Cook,Minnesota,27031,2,0,2
2020-07-25,McCook,South Dakota,46087,23,1,22
2020-07-25,Cooke,Texas,48097,172,0,172
2020-07-26,Cook,Georgia,13075,339,5,334
2020-07-26,Cook,Illinois,17031,102583,4830,97753
2020-07-26,Cook,Minnesota,27031,2,0,2
2020-07-26,McCook,South Dakota,46087,23,1,22
2020-07-26,Cooke,Texas,48097,172,0,172
2020-07-27,Cook,Georgia,13075,344,5,339
2020-07-27,Cook,Illinois,17031,103008,4845,98163
2020-07-27,Cook,Minnesota,27031,2,0,2
2020-07-27,McCook,South Dakota,46087,23,1,22
2020-07-27,Cooke,Texas,48097,172,3,169
2020-07-28,Cook,Georgia,13075,347,5,342
2020-07-28,Cook,Illinois,17031,103441,4857,98584
2020-07-28,Cook,Minnesota,27031,2,0,2
2020-07-28,McCook,South Dakota,46087,24,1,23
2020-07-28,Cooke,Texas,48097,182,3,179
2020-07-29,Cook,Georgia,13075,367,6,361
2020-07-29,Cook,Illinois,17031,104001,4864,99137
2020-07-29,Cook,Minnesota,27031,2,0,2
2020-07-29,McCook,South Dakota,46087,24,1,23
2020-07-29,Cooke,Texas,48097,189,3,186
2020-07-30,Cook,Georgia,13075,381,6,375
2020-07-30,Cook,Illinois,17031,104691,4872,99819
2020-07-30,Cook,Minnesota,27031,2,0,2
2020-07-30,McCook,South Dakota,46087,24,1,23
2020-07-30,Cooke,Texas,48097,189,2,187
2020-07-31,Cook,Georgia,13075,394,6,388
2020-07-31,Cook,Illinois,17031,105493,4886,100607
2020-07-31,Cook,Minnesota,27031,2,0,2
2020-07-31,McCook,South Dakota,46087,24,1,23
2020-07-31,Cooke,Texas,48097,197,2,195
2020-08-01,Cook,Georgia,13075,397,6,391
2020-08-01,Cook,Illinois,17031,106131,4888,101243
2020-08-01,Cook,Minnesota,27031,2,0,2
2020-08-01,McCook,South Dakota,46087,24,1,23
2020-08-01,Cooke,Texas,48097,200,2,198
2020-08-02,Cook,Georgia,13075,402,6,396
2020-08-02,Cook,Illinois,17031,106713,4894,101819
2020-08-02,Cook,Minnesota,27031,2,0,2
2020-08-02,McCook,South Dakota,46087,24,1,23
2020-08-02,Cooke,Texas,48097,200,2,198
2020-08-03,Cook,Georgia,13075,405,6,399
2020-08-03,Cook,Illinois,17031,107247,4897,102350
2020-08-03,Cook,Minnesota,27031,2,0,2
2020-08-03,McCook,South Dakota,46087,24,1,23
2020-08-03,Cooke,Texas,48097,200,3,197
2020-08-04,Cook,Georgia,13075,409,6,403
2020-08-04,Cook,Illinois,17031,107744,4902,102842
2020-08-04,Cook,Minnesota,27031,2,0,2
2020-08-04,McCook,South Dakota,46087,24,1,23
2020-08-04,Cooke,Texas,48097,202,3,199
2020-08-05,Cook,Georgia,13075,416,6,410
2020-08-05,Cook,Illinois,17031,108425,4909,103516
2020-08-05,Cook,Minnesota,27031,2,0,2
2020-08-05,McCook,South Dakota,46087,26,1,25
2020-08-05,Cooke,Texas,48097,206,3,203
2020-08-06,Cook,Georgia,13075,426,6,420
2020-08-06,Cook,Illinois,17031,109150,4912,104238
2020-08-06,Cook,Minnesota,27031,2,0,2
2020-08-06,McCook,South Dakota,46087,26,1,25
2020-08-06,Cooke,Texas,48097,212,3,209
2020-08-07,Cook,Georgia,13075,426,6,420
2020-08-07,Cook,Illinois,17031,110002,4920,105082
2020-08-07,Cook,Minnesota,27031,3,0,3
2020-08-07,McCook,South Dakota,46087,26,1,25
2020-08-07,Cooke,Texas,48097,223,3,220
2020-08-08,Cook,Georgia,13075,432,6,426
2020-08-08,Cook,Illinois,17031,110865,4924,105941
2020-08-08,Cook,Minnesota,27031,3,0,3
2020-08-08,McCook,South Dakota,46087,27,1,26
2020-08-08,Cooke,Texas,48097,223,3,220
2020-08-09,Cook,Georgia,13075,438,6,432
2020-08-09,Cook,Illinois,17031,111447,4928,106519
2020-08-09,Cook,Minnesota,27031,5,0,5
2020-08-09,McCook,South Dakota,46087,28,1,27
2020-08-09,Cooke,Texas,48097,223,3,220
2020-08-10,Cook,Georgia,13075,440,6,434
2020-08-10,Cook,Illinois,17031,111948,4928,107020
2020-08-10,Cook,Minnesota,27031,5,0,5
2020-08-10,McCook,South Dakota,46087,29,1,28
2020-08-10,Cooke,Texas,48097,223,3,220
2020-08-11,Cook,Georgia,13075,445,6,439
2020-08-11,Cook,Illinois,17031,112485,4933,107552
2020-08-11,Cook,Minnesota,27031,5,0,5
2020-08-11,McCook,South Dakota,46087,29,1,28
2020-08-11,Cooke,Texas,48097,248,3,245
2020-08-12,Cook,Georgia,13075,454,6,448
2020-08-12,Cook,Illinois,17031,113045,4934,108111
2020-08-12,Cook,Minnesota,27031,5,0,5
2020-08-12,McCook,South Dakota,46087,30,1,29
2020-08-12,Cooke,Texas,48097,252,3,249
2020-08-13,Cook,Georgia,13075,456,6,450
2020-08-13,Cook,Illinois,17031,113796,4943,108853
2020-08-13,Cook,Minnesota,27031,5,0,5
2020-08-13,McCook,South Dakota,46087,30,1,29
2020-08-13,Cooke,Texas,48097,256,3,253
2020-08-14,Cook,Georgia,13075,462,6,456
2020-08-14,Cook,Illinois,17031,114724,4951,109773
2020-08-14,Cook,Minnesota,27031,6,0,6
2020-08-14,McCook,South Dakota,46087,32,1,31
2020-08-14,Cooke,Texas,48097,264,3,261
2020-08-15,Cook,Georgia,13075,472,8,464
2020-08-15,Cook,Illinois,17031,115344,4953,110391
2020-08-15,Cook,Minnesota,27031,6,0,6
2020-08-15,McCook,South Dakota,46087,33,1,32
2020-08-15,Cooke,Texas,48097,265,3,262
2020-08-16,Cook,Georgia,13075,472,9,463
2020-08-16,Cook,Illinois,17031,115960,4962,110998
2020-08-16,Cook,Minnesota,27031,6,0,6
2020-08-16,McCook,South Dakota,46087,36,1,35
2020-08-16,Cooke,Texas,48097,265,3,262
2020-08-17,Cook,Georgia,13075,472,9,463
2020-08-17,Cook,Illinois,17031,116620,4964,111656
2020-08-17,Cook,Minnesota,27031,6,0,6
2020-08-17,McCook,South Dakota,46087,36,1,35
2020-08-17,Cooke,Texas,48097,265,3,262
2020-08-18,Cook,Georgia,13075,475,9,466
2020-08-18,Cook,Illinois,17031,117171,4974,112197
2020-08-18,Cook,Minnesota,27031,6,0,6
2020-08-18,McCook,South Dakota,46087,37,1,36
2020-08-18,Cooke,Texas,48097,282,3,279
2020-08-19,Cook,Georgia,13075,478,9,469
2020-08-19,Cook,Illinois,17031,118012,4984,113028
2020-08-19,Cook,Minnesota,27031,6,0,6
2020-08-19,McCook,South Dakota,46087,37,1,36
2020-08-19,Cooke,Texas,48097,282,3,279
2020-08-20,Cook,Georgia,13075,490,10,480
2020-08-20,Cook,Illinois,17031,118757,4988,113769
2020-08-20,Cook,Minnesota,27031,6,0,6
2020-08-20,McCook,South Dakota,46087,37,1,36
2020-08-20,Cooke,Texas,48097,283,3,280
2020-08-21,Cook,Georgia,13075,492,10,482
2020-08-21,Cook,Illinois,17031,119644,4997,114647
2020-08-21,Cook,Minnesota,27031,6,0,6
2020-08-21,McCook,South Dakota,46087,37,1,36
2020-08-21,Cooke,Texas,48097,284,4,280
2020-08-22,Cook,Georgia,13075,494,10,484
2020-08-22,Cook,Illinois,17031,120567,5008,115559
2020-08-22,Cook,Minnesota,27031,6,0,6
2020-08-22,McCook,South Dakota,46087,39,1,38
2020-08-22,Cooke,Texas,48097,288,4,284
2020-08-23,Cook,Georgia,13075,494,10,484
2020-08-23,Cook,Illinois,17031,121308,5013,116295
2020-08-23,Cook,Minnesota,27031,6,0,6
2020-08-23,McCook,South Dakota,46087,39,1,38
2020-08-23,Cooke,Texas,48097,288,4,284
2020-08-24,Cook,Georgia,13075,497,10,487
2020-08-24,Cook,Illinois,17031,121894,5015,116879
2020-08-24,Cook,Minnesota,27031,6,0,6
2020-08-24,McCook,South Dakota,46087,39,1,38
2020-08-24,Cooke,Texas,48097,288,4,284
2020-08-25,Cook,Georgia,13075,497,10,487
2020-08-25,Cook,Illinois,17031,122423,5022,117401
2020-08-25,Cook,Minnesota,27031,6,0,6
2020-08-25,McCook,South Dakota,46087,39,1,38
2020-08-25,Cooke,Texas,48097,298,4,294
2020-08-26,Cook,Georgia,13075,500,10,490
2020-08-26,Cook,Illinois,17031,123172,5031,118141
2020-08-26,Cook,Minnesota,27031,6,0,6
2020-08-26,McCook,South Dakota,46087,39,1,38
2020-08-26,Cooke,Texas,48097,300,4,296
2020-08-27,Cook,Georgia,13075,502,10,492
2020-08-27,Cook,Illinois,17031,123691,5039,118652
2020-08-27,Cook,Minnesota,27031,6,0,6
2020-08-27,McCook,South Dakota,46087,41,1,40
2020-08-27,Cooke,Texas,48097,300,4,296
2020-08-28,Cook,Georgia,13075,505,10,495
2020-08-28,Cook,Illinois,17031,124573,5045,119528
2020-08-28,Cook,Minnesota,27031,6,0,6
2020-08-28,McCook,South Dakota,46087,44,1,43
2020-08-28,Cooke,Texas,48097,312,4,308
2020-08-29,Cook,Georgia,13075,508,11,497
2020-08-29,Cook,Illinois,17031,125124,5046,120078
2020-08-29,Cook,Minnesota,27031,6,0,6
2020-08-29,McCook,South Dakota,46087,47,1,46
2020-08-29,Cooke,Texas,48097,318,4,314
2020-08-30,Cook,Georgia,13075,508,11,497
2020-08-30,Cook,Illinois,17031,126003,5054,120949
2020-08-30,Cook,Minnesota,27031,6,0,6
2020-08-30,McCook,South Dakota,46087,49,1,48
2020-08-30,Cooke,Texas,48097,318,4,314
2020-08-31,Cook,Georgia,13075,510,11,499
2020-08-31,Cook,Illinois,17031,126577,5058,121519
2020-08-31,Cook,Minnesota,27031,6,0,6
2020-08-31,McCook,South Dakota,46087,52,1,51
2020-08-31,Cooke,Texas,48097,318,4,314
2020-09-01,Cook,Georgia,13075,510,11,499
2020-09-01,Cook,Illinois,17031,126992,5069,121923
2020-09-01,Cook,Minnesota,27031,6,0,6
2020-09-01,McCook,South Dakota,46087,53,1,52
2020-09-01,Cooke,Texas,48097,325,4,321
2020-09-02,Cook,Georgia,13075,513,11,502
2020-09-02,Cook,Illinois,17031,127616,5073,122543
2020-09-02,Cook,Minnesota,27031,6,0,6
2020-09-02,McCook,South Dakota,46087,53,1,52
2020-09-02,Cooke,Texas,48097,331,4,327
2020-09-03,Cook,Georgia,13075,515,11,504
2020-09-03,Cook,Illinois,17031,128012,5080,122932
2020-09-03,Cook,Minnesota,27031,6,0,6
2020-09-03,McCook,South Dakota,46087,53,1,52
2020-09-03,Cooke,Texas,48097,335,4,331
2020-09-04,Cook,Georgia,13075,517,11,506
2020-09-04,Cook,Illinois,17031,129545,5086,124459
2020-09-04,Cook,Minnesota,27031,6,0,6
2020-09-04,McCook,South Dakota,46087,54,1,53
2020-09-04,Cooke,Texas,48097,335,5,330
2020-09-05,Cook,Georgia,13075,521,11,510
2020-09-05,Cook,Illinois,17031,130616,5092,125524
2020-09-05,Cook,Minnesota,27031,6,0,6
2020-09-05,McCook,South Dakota,46087,58,1,57
2020-09-05,Cooke,Texas,48097,341,5,336
2020-09-06,Cook,Georgia,13075,522,11,511
2020-09-06,Cook,Illinois,17031,131078,5094,125984
2020-09-06,Cook,Minnesota,27031,6,0,6
2020-09-06,McCook,South Dakota,46087,59,1,58
2020-09-06,Cooke,Texas,48097,341,5,336
2020-09-07,Cook,Georgia,13075,523,11,512
2020-09-07,Cook,Illinois,17031,131622,5097,126525
2020-09-07,Cook,Minnesota,27031,6,0,6
2020-09-07,McCook,South Dakota,46087,60,1,59
2020-09-07,Cooke,Texas,48097,341,5,336
2020-09-08,Cook,Georgia,13075,523,11,512
2020-09-08,Cook,Illinois,17031,132079,5098,126981
2020-09-08,Cook,Minnesota,27031,6,0,6
2020-09-08,McCook,South Dakota,46087,61,1,60
2020-09-08,Cooke,Texas,48097,341,5,336
2020-09-09,Cook,Georgia,13075,526,12,514
2020-09-09,Cook,Illinois,17031,132401,5100,127301
2020-09-09,Cook,Minnesota,27031,6,0,6
2020-09-09,McCook,South Dakota,46087,61,1,60
2020-09-09,Cooke,Texas,48097,349,5,344
2020-09-10,Cook,Georgia,13075,528,12,516
2020-09-10,Cook,Illinois,17031,132966,5103,127863
2020-09-10,Cook,Minnesota,27031,6,0,6
2020-09-10,McCook,South Dakota,46087,66,1,65
2020-09-10,Cooke,Texas,48097,349,5,344
2020-09-11,Cook,Georgia,13075,529,12,517
2020-09-11,Cook,Illinois,17031,133686,5113,128573
2020-09-11,Cook,Minnesota,27031,6,0,6
2020-09-11,McCook,South Dakota,46087,67,1,66
2020-09-11,Cooke,Texas,48097,355,5,350
2020-09-12,Cook,Georgia,13075,531,12,519
2020-09-12,Cook,Illinois,17031,134352,5128,129224
2020-09-12,Cook,Minnesota,27031,6,0,6
2020-09-12,McCook,South Dakota,46087,68,1,67
2020-09-12,Cooke,Texas,48097,358,5,353
2020-09-13,Cook,Georgia,13075,531,12,519
2020-09-13,Cook,Illinois,17031,134801,5133,129668
2020-09-13,Cook,Minnesota,27031,6,0,6
2020-09-13,McCook,South Dakota,46087,70,1,69
2020-09-13,Cooke,Texas,48097,358,5,353
2020-09-14,Cook,Georgia,13075,533,12,521
2020-09-14,Cook,Illinois,17031,135274,5134,130140
2020-09-14,Cook,Minnesota,27031,6,0,6
2020-09-14,McCook,South Dakota,46087,71,1,70
2020-09-14,Cooke,Texas,48097,358,5,353
2020-09-15,Cook,Georgia,13075,534,12,522
2020-09-15,Cook,Illinois,17031,135690,5137,130553
2020-09-15,Cook,Minnesota,27031,6,0,6
2020-09-15,McCook,South Dakota,46087,75,1,74
2020-09-15,Cooke,Texas,48097,384,5,379
2020-09-16,Cook,Georgia,13075,534,12,522
2020-09-16,Cook,Illinois,17031,136246,5146,131100
2020-09-16,Cook,Minnesota,27031,6,0,6
2020-09-16,McCook,South Dakota,46087,77,1,76
2020-09-16,Cooke,Texas,48097,387,5,382
2020-09-17,Cook,Georgia,13075,536,12,524
2020-09-17,Cook,Illinois,17031,136993,5147,131846
2020-09-17,Cook,Minnesota,27031,6,0,6
2020-09-17,McCook,South Dakota,46087,78,1,77
2020-09-17,Cooke,Texas,48097,391,5,386
2020-09-18,Cook,Georgia,13075,538,12,526
2020-09-18,Cook,Illinois,17031,137580,5150,132430
2020-09-18,Cook,Minnesota,27031,6,0,6
2020-09-18,McCook,South Dakota,46087,78,1,77
2020-09-18,Cooke,Texas,48097,395,5,390
2020-09-19,Cook,Georgia,13075,540,12,528
2020-09-19,Cook,Illinois,17031,138576,5157,133419
2020-09-19,Cook,Minnesota,27031,6,0,6
2020-09-19,McCook,South Dakota,46087,80,1,79
2020-09-19,Cooke,Texas,48097,395,5,390
2020-09-20,Cook,Georgia,13075,542,12,530
2020-09-20,Cook,Illinois,17031,139088,5162,133926
2020-09-20,Cook,Minnesota,27031,6,0,6
2020-09-20,McCook,South Dakota,46087,83,1,82
2020-09-20,Cooke,Texas,48097,395,5,390
2020-09-21,Cook,Georgia,13075,542,12,530
2020-09-21,Cook,Illinois,17031,139597,5167,134430
2020-09-21,Cook,Minnesota,27031,6,0,6
2020-09-21,McCook,South Dakota,46087,83,1,82
2020-09-21,Cooke,Texas,48097,395,5,390
2020-09-22,Cook,Georgia,13075,542,12,530
2020-09-22,Cook,Illinois,17031,140078,5172,134906
2020-09-22,Cook,Minnesota,27031,6,0,6
2020-09-22,McCook,South Dakota,46087,85,1,84
2020-09-22,Cooke,Texas,48097,410,5,405
2020-09-23,Cook,Georgia,13075,544,13,531
2020-09-23,Cook,Illinois,17031,140623,5180,135443
2020-09-23,Cook,Minnesota,27031,6,0,6
2020-09-23,McCook,South Dakota,46087,88,1,87
2020-09-23,Cooke,Texas,48097,415,5,410
2020-09-24,Cook,Georgia,13075,546,13,533
2020-09-24,Cook,Illinois,17031,141430,5187,136243
2020-09-24,Cook,Minnesota,27031,6,0,6
2020-09-24,McCook,South Dakota,46087,91,1,90
2020-09-24,Cooke,Texas,48097,425,5,420
2020-09-25,Cook,Georgia,13075,548,13,535
2020-09-25,Cook,Illinois,17031,142215,5194,137021
2020-09-25,Cook,Minnesota,27031,6,0,6
2020-09-25,McCook,South Dakota,46087,92,1,91
2020-09-25,Cooke,Texas,48097,425,5,420
2020-09-26,Cook,Georgia,13075,549,13,536
2020-09-26,Cook,Illinois,17031,143084,5203,137881
2020-09-26,Cook,Minnesota,27031,6,0,6
2020-09-26,McCook,South Dakota,46087,93,1,92
2020-09-26,Cooke,Texas,48097,440,6,434
2020-09-27,Cook,Georgia,13075,549,13,536
2020-09-27,Cook,Illinois,17031,143634,5210,138424
2020-09-27,Cook,Minnesota,27031,6,0,6
2020-09-27,McCook,South Dakota,46087,96,1,95
2020-09-27,Cooke,Texas,48097,440,6,434
2020-09-28,Cook,Georgia,13075,549,13,536
2020-09-28,Cook,Illinois,17031,144315,5217,139098
2020-09-28,Cook,Minnesota,27031,6,0,6
2020-09-28,McCook,South Dakota,46087,97,1,96
2020-09-28,Cooke,Texas,48097,440,6,434
2020-09-29,Cook,Georgia,13075,549,13,536
2020-09-29,Cook,Illinois,17031,144697,5221,139476
2020-09-29,Cook,Minnesota,27031,7,0,7
2020-09-29,McCook,South Dakota,46087,98,1,97
2020-09-29,Cooke,Texas,48097,461,6,455
2020-09-30,Cook,Georgia,13075,551,13,538
2020-09-30,Cook,Illinois,17031,145462,5225,140237
2020-09-30,Cook,Minnesota,27031,7,0,7
2020-09-30,McCook,South Dakota,46087,106,1,105
2020-09-30,Cooke,Texas,48097,460,6,454
2020-10-01,Cook,Georgia,13075,553,13,540
2020-10-01,Cook,Illinois,17031,146152,5229,140923
2020-10-01,Cook,Minnesota,27031,7,0,7
2020-10-01,McCook,South Dakota,46087,113,1,112
2020-10-01,Cooke,Texas,48097,462,6,456
2020-10-02,Cook,Georgia,13075,554,14,540
2020-10-02,Cook,Illinois,17031,146917,5239,141678
2020-10-02,Cook,Minnesota,27031,7,0,7
2020-10-02,McCook,South Dakota,46087,117,1,116
2020-10-02,Cooke,Texas,48097,463,6,457
2020-10-03,Cook,Georgia,13075,555,14,541
2020-10-03,Cook,Illinois,17031,147841,5245,142596
2020-10-03,Cook,Minnesota,27031,7,0,7
2020-10-03,McCook,South Dakota,46087,120,1,119
2020-10-03,Cooke,Texas,48097,461,7,454
2020-10-04,Cook,Georgia,13075,555,14,541
2020-10-04,Cook,Illinois,17031,148381,5256,143125
2020-10-04,Cook,Minnesota,27031,7,0,7
2020-10-04,McCook,South Dakota,46087,127,1,126
2020-10-04,Cooke,Texas,48097,461,7,454
2020-10-05,Cook,Georgia,13075,599,14,585
2020-10-05,Cook,Illinois,17031,149127,5260,143867
2020-10-05,Cook,Minnesota,27031,7,0,7
2020-10-05,McCook,South Dakota,46087,127,1,126
2020-10-05,Cooke,Texas,48097,461,7,454
2020-10-06,Cook,Georgia,13075,599,14,585
2020-10-06,Cook,Illinois,17031,149588,5268,144320
2020-10-06,Cook,Minnesota,27031,7,0,7
2020-10-06,McCook,South Dakota,46087,132,1,131
2020-10-06,Cooke,Texas,48097,476,7,469
2020-10-07,Cook,Georgia,13075,601,14,587
2020-10-07,Cook,Illinois,17031,150400,5273,145127
2020-10-07,Cook,Minnesota,27031,7,0,7
2020-10-07,McCook,South Dakota,46087,137,1,136
2020-10-07,Cooke,Texas,48097,477,7,470
2020-10-08,Cook,Georgia,13075,602,14,588
2020-10-08,Cook,Illinois,17031,151474,5280,146194
2020-10-08,Cook,Minnesota,27031,7,0,7
2020-10-08,McCook,South Dakota,46087,139,1,138
2020-10-08,Cooke,Texas,48097,478,7,471
2020-10-09,Cook,Georgia,13075,605,14,591
2020-10-09,Cook,Illinois,17031,152387,5289,147098
2020-10-09,Cook,Minnesota,27031,8,0,8
2020-10-09,McCook,South Dakota,46087,142,1,141
2020-10-09,Cooke,Texas,48097,480,7,473
2020-10-10,Cook,Georgia,13075,605,14,591
2020-10-10,Cook,Illinois,17031,153514,5298,148216
2020-10-10,Cook,Minnesota,27031,9,0,9
2020-10-10,McCook,South Dakota,46087,146,1,145
2020-10-10,Cooke,Texas,48097,483,7,476
2020-10-11,Cook,Georgia,13075,606,14,592
2020-10-11,Cook,Illinois,17031,154519,5300,149219
2020-10-11,Cook,Minnesota,27031,9,0,9
2020-10-11,McCook,South Dakota,46087,150,1,149
2020-10-11,Cooke,Texas,48097,483,7,476
2020-10-12,Cook,Georgia,13075,611,15,596
2020-10-12,Cook,Illinois,17031,155567,5304,150263
2020-10-12,Cook,Minnesota,27031,10,0,10
2020-10-12,McCook,South Dakota,46087,151,1,150
2020-10-12,Cooke,Texas,48097,483,7,476
2020-10-13,Cook,Georgia,13075,612,15,597
2020-10-13,Cook,Illinois,17031,156726,5315,151411
2020-10-13,Cook,Minnesota,27031,9,0,9
2020-10-13,McCook,South Dakota,46087,154,1,153
2020-10-13,Cooke,Texas,48097,490,7,483
2020-10-14,Cook,Georgia,13075,614,15,599
2020-10-14,Cook,Illinois,17031,157573,5321,152252
2020-10-14,Cook,Minnesota,27031,8,0,8
2020-10-14,McCook,South Dakota,46087,163,1,162
2020-10-14,Cooke,Texas,48097,493,7,486
2020-10-15,Cook,Georgia,13075,617,15,602
2020-10-15,Cook,Illinois,17031,159035,5332,153703
2020-10-15,Cook,Minnesota,27031,8,0,8
2020-10-15,McCook,South Dakota,46087,164,1,163
2020-10-15,Cooke,Texas,48097,501,7,494
2020-10-16,Cook,Georgia,13075,617,15,602
2020-10-16,Cook,Illinois,17031,160645,5340,155305
2020-10-16,Cook,Minnesota,27031,8,0,8
2020-10-16,McCook,South Dakota,46087,171,1,170
2020-10-16,Cooke,Texas,48097,504,7,497
2020-10-17,Cook,Georgia,13075,619,15,604
2020-10-17,Cook,Illinois,17031,162220,5350,156870
2020-10-17,Cook,Minnesota,27031,9,0,9
2020-10-17,McCook,South Dakota,46087,177,1,176
2020-10-17,Cooke,Texas,48097,505,7,498
2020-10-18,Cook,Georgia,13075,619,15,604
2020-10-18,Cook,Illinois,17031,163912,5357,158555
2020-10-18,Cook,Minnesota,27031,11,0,11
2020-10-18,McCook,South Dakota,46087,179,1,178
2020-10-18,Cooke,Texas,48097,505,7,498
2020-10-19,Cook,Georgia,13075,620,16,604
2020-10-19,Cook,Illinois,17031,165198,5364,159834
2020-10-19,Cook,Minnesota,27031,11,0,11
2020-10-19,McCook,South Dakota,46087,183,1,182
2020-10-19,Cooke,Texas,48097,505,7,498
2020-10-20,Cook,Georgia,13075,622,16,606
2020-10-20,Cook,Illinois,17031,166457,5369,161088
2020-10-20,Cook,Minnesota,27031,11,0,11
2020-10-20,McCook,South Dakota,46087,187,1,186
2020-10-20,Cooke,Texas,48097,505,7,498
2020-10-21,Cook,Georgia,13075,624,16,608
2020-10-21,Cook,Illinois,17031,168139,5382,162757
2020-10-21,Cook,Minnesota,27031,11,0,11
2020-10-21,McCook,South Dakota,46087,188,1,187
2020-10-21,Cooke,Texas,48097,524,8,516
2020-10-22,Cook,Georgia,13075,627,16,611
2020-10-22,Cook,Illinois,17031,170039,5390,164649
2020-10-22,Cook,Minnesota,27031,11,0,11
2020-10-22,McCook,South Dakota,46087,192,1,191
2020-10-22,Cooke,Texas,48097,524,8,516
2020-10-23,Cook,Georgia,13075,630,16,614
2020-10-23,Cook,Illinois,17031,171437,5392,166045
2020-10-23,Cook,Minnesota,27031,12,0,12
2020-10-23,McCook,South Dakota,46087,205,1,204
2020-10-23,Cooke,Texas,48097,529,8,521
2020-10-24,Cook,Georgia,13075,630,16,614
2020-10-24,Cook,Illinois,17031,173817,5409,168408
2020-10-24,Cook,Minnesota,27031,13,0,13
2020-10-24,McCook,South Dakota,46087,213,1,212
2020-10-24,Cooke,Texas,48097,539,9,530
2020-10-25,Cook,Georgia,13075,631,16,615
2020-10-25,Cook,Illinois,17031,175586,5421,170165
2020-10-25,Cook,Minnesota,27031,16,0,16
2020-10-25,McCook,South Dakota,46087,220,1,219
2020-10-25,Cooke,Texas,48097,539,9,530
2020-10-26,Cook,Georgia,13075,634,16,618
2020-10-26,Cook,Illinois,17031,177465,5433,172032
2020-10-26,Cook,Minnesota,27031,17,0,17
2020-10-26,McCook,South Dakota,46087,223,1,222
2020-10-26,Cooke,Texas,48097,539,9,530
2020-10-27,Cook,Georgia,13075,634,16,618
2020-10-27,Cook,Illinois,17031,178832,5439,173393
2020-10-27,Cook,Minnesota,27031,17,0,17
2020-10-27,McCook,South Dakota,46087,225,1,224
2020-10-27,Cooke,Texas,48097,561,9,552
2020-10-28,Cook,Georgia,13075,636,16,620
2020-10-28,Cook,Illinois,17031,181108,5450,175658
2020-10-28,Cook,Minnesota,27031,18,0,18
2020-10-28,McCook,South Dakota,46087,234,1,233
2020-10-28,Cooke,Texas,48097,561,9,552
2020-10-29,Cook,Georgia,13075,646,16,630
2020-10-29,Cook,Illinois,17031,183649,5463,178186
2020-10-29,Cook,Minnesota,27031,19,0,19
2020-10-29,McCook,South Dakota,46087,250,1,249
2020-10-29,Cooke,Texas,48097,566,9,557
2020-10-30,Cook,Georgia,13075,650,16,634
2020-10-30,Cook,Illinois,17031,186405,5469,180936
2020-10-30,Cook,Minnesota,27031,20,0,20
2020-10-30,McCook,South Dakota,46087,259,1,258
2020-10-30,Cooke,Texas,48097,570,9,561
2020-10-31,Cook,Georgia,13075,661,16,645
2020-10-31,Cook,Illinois,17031,186405,5469,180936
